"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"6/30/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($5.67)"
"6/30/2023","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$77.55"
"6/30/2023","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"6/30/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3743.32"
"6/30/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"6/29/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"6/29/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.69)"
"6/29/2023","ODP TRANSFER TO CHECKING","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","($137.88)"
"6/29/2023","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1948.08)"
"6/29/2023","ODP TRANSFER FROM SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","$137.88"
"6/29/2023","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1082.88)"
"6/28/2023","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$1948.08"
"6/28/2023","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$1082.88"
"6/27/2023","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($2)"
"6/27/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/27/2023","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$1808.89"
"6/27/2023","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1808.89)"
"6/26/2023","ZELLE PAYMENT TO JORGE","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($1000)"
"6/26/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.69)"
"6/26/2023","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($28.12)"
"6/26/2023","ZELLE PAYMENT FROM JAYANTH JAYARAMAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$96.5"
"6/25/2023","ZELLE PAYMENT FROM ARAVIND KUNIAMUTHUR KALIAPPAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$224.26"
"6/25/2023","ZELLE PAYMENT FROM NARAYANAN VENGADESAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$2.06"
"6/25/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($35.52)"
"6/25/2023","INDIAN VEGETARIAN RE FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($10.79)"
"6/24/2023","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($20.59)"
"6/24/2023","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($1)"
"6/23/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($15.69)"
"6/23/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/22/2023","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Energy, Gas & Electric","No","No","($103.64)"
"6/21/2023","CIRCLE K","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($40.8)"
"6/21/2023","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.69)"
"6/19/2023","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($38.2)"
"6/18/2023","ATM WITHDRAWAL HICK","Chase - via Direct Web API","CHASE CHECKING","Cash/ATM","No","No","($300)"
"6/18/2023","QR INDIA MBE SALESVIS","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($1273.34)"
"6/18/2023","QATAR AIR","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($1721.71)"
"6/18/2023","QATAR AIR KBAUI","Chase - via Direct Web API","CHASE FREEDOM","Air Travel","No","No","($63.2)"
"6/18/2023","TARGET PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($43.56)"
"6/18/2023","APLPAY TST VELVET TTHE COLONY TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($3.02)"
"6/18/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/17/2023","ABC FITNESS CLUBCHARGE PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($308)"
"6/17/2023","DOMINOS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($19.31)"
"6/17/2023","CNK CINEMARK.COM","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($25.66)"
"6/17/2023","SUPERCUTS PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Hair & Nails","No","No","($28)"
"6/16/2023","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($2)"
"6/16/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/16/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"6/16/2023","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.03"
"6/16/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"6/16/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"6/15/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"6/15/2023","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($9.31)"
"6/15/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3743.31"
"6/15/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"6/13/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($16.63)"
"6/13/2023","FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($30)"
"6/13/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($23.99)"
"6/12/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/12/2023","ZELLE PAYMENT TO BOOKSHELF","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($10)"
"6/12/2023","REDEMPTION CREDIT","Chase - via Direct Web API","CHASE FREEDOM","Income","No","No","$83.64"
"6/12/2023","TST KARYA SIDDHI HANU","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($16.96)"
"6/11/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/10/2023","BRAUMS STORE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($15.54)"
"6/10/2023","BAWARCHI EXPRESS","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($29.12)"
"6/9/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($14.4)"
"6/9/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($11.24)"
"6/9/2023","PATEL BROTHERS FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($32.12)"
"6/8/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($35.6)"
"6/8/2023","PALMS ASSOCIATES RENTAL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rental Car","No","No","($1535.04)"
"6/7/2023","CHICKFILA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.21)"
"6/7/2023","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($51.87)"
"6/7/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/7/2023","ZELLE PAYMENT TO AUTOMATED TECHNOLOGY SOLUTIONS LLC","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($40)"
"6/7/2023","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($18.48)"
"6/5/2023","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($20)"
"6/4/2023","7-ELEVEN 34536","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.15)"
"6/4/2023","LYFT RIDES","Chase - via Direct Web API","CHASE FREEDOM","Rideshare","No","No","($10.96)"
"6/4/2023","AMAZON PRIME AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Subscriptions","No","No","$16.23"
"6/4/2023","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($35.76)"
"6/4/2023","ENVATO CHICAGO IL","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($214.34)"
"6/3/2023","ABC FITNESS CLUBCHARGE PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($308)"
"6/3/2023","LEGACY CAR WASH DETA","Chase - via Direct Web API","CHASE FREEDOM","Auto Service","No","No","($164)"
"6/3/2023","AMAZON PRIME AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Subscriptions","No","No","($16.23)"
"6/3/2023","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$20.62"
"6/3/2023","CIRCLE K PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($35.3)"
"6/3/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"6/2/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.02)"
"6/2/2023","KRISPY KREME","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($4.79)"
"6/2/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"6/2/2023","BELL WEB PMTS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1349)"
"6/1/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"6/1/2023","APLPAY FEDEX OFFICE PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($0.4)"
"6/1/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"6/1/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"6/1/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"5/31/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.69)"
"5/31/2023","PATEL BROTHERS FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($31.98)"
"5/31/2023","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$78.65"
"5/31/2023","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"5/31/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3743.31"
"5/30/2023","LYFT RIDE","Chase - via Direct Web API","CHASE FREEDOM","Rideshare","No","No","($13.88)"
"5/30/2023","APLPAY FEDEX OFFICE PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($0.83)"
"5/30/2023","COLLIN CO SVC FEE MCKINNEY TX","American Express - Amex Account - via Direct Web Access","AMEX","Fees & Charges","No","No","($4.28)"
"5/30/2023","COLLIN CO TX MV FRISMCKINNEY TX","American Express - Amex Account - via Direct Web Access","AMEX","Auto & Transport","No","No","($199.25)"
"5/30/2023","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($588.7)"
"5/30/2023","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($351.97)"
"5/30/2023","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1501.96)"
"5/29/2023","LYFT RIDE","Chase - via Direct Web API","CHASE FREEDOM","Rideshare","No","No","($12.97)"
"5/29/2023","WESTIN RIVERWALK SANSAN ANTONIO","American Express - Amex Account - via Direct Web Access","AMEX","Hotel","No","No","($52.04)"
"5/29/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"5/29/2023","TST FROZEN ROLLS CRAUSTIN TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($21.92)"
"5/29/2023","SQ GYRODELICIOUS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($11.1)"
"5/28/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/28/2023","CHEVRON","Chase - via Direct Web API","CHASE FREEDOM","Gas & Fuel","No","No","($60.46)"
"5/28/2023","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$588.7"
"5/28/2023","CHATPATTI CHAAT AUSTIN TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($23.12)"
"5/28/2023","APLPAY DUNKIN TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($6.79)"
"5/28/2023","AIRBNB SAN FRANCISCO","American Express - Amex Account - via Direct Web Access","AMEX","Hotel","No","No","($58.86)"
"5/28/2023","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$1501.96"
"5/27/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/27/2023","LYFT RIDE","Chase - via Direct Web API","CHASE FREEDOM","Rideshare","No","No","($7.79)"
"5/27/2023","MIKES TIRES PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Auto Service","No","No","($301.45)"
"5/27/2023","YOUR CASH REWARDREFUND IS","American Express - Amex Account - via Direct Web Access","AMEX","Savings","No","No","$88.33"
"5/27/2023","TARGET FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($21.9)"
"5/27/2023","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$351.97"
"5/26/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/26/2023","MARKET PLACE DALLAS TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($1.75)"
"5/25/2023","CALIBER AUTO CARE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Auto Service","No","No","($122.88)"
"5/25/2023","UBER TRIP CA","Discover Credit Card - via Direct Web Access","DISCOVER","Rideshare","No","No","($5.93)"
"5/25/2023","UBER TRIP CA","Discover Credit Card - via Direct Web Access","DISCOVER","Rideshare","No","No","($5)"
"5/25/2023","PANERA SUBD O","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($13.22)"
"5/24/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/24/2023","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($58.02)"
"5/24/2023","ZELLE PAYMENT TO KIRA GRAY","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($10)"
"5/23/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/22/2023","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.69)"
"5/21/2023","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"5/21/2023","UNIVERSAL BAKERY IRVING TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($15.16)"
"5/21/2023","RACETRAC CARROLLTON TX","American Express - Amex Account - via Direct Web Access","AMEX","Gas & Fuel","No","No","($30.28)"
"5/20/2023","ABC FITNESS CLUBCHARGE PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($308)"
"5/20/2023","THE HALAL GUYS PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($16.72)"
"5/20/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/20/2023","BRAUMS STORE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($3.45)"
"5/20/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($19.39)"
"5/19/2023","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","$9.17"
"5/19/2023","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","$2.67"
"5/19/2023","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","$21.52"
"5/19/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.02)"
"5/19/2023","WAYFAIR MA","American Express - Amex Account - via Direct Web Access","AMEX","Furniture & Home Decor","No","No","($552.06)"
"5/19/2023","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($3.01)"
"5/19/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"5/18/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"5/18/2023","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($57.35)"
"5/18/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/17/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.69)"
"5/17/2023","BRUNSWICK CIRCUIT CT CLR VA","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($499.2)"
"5/17/2023","FEDEX OFFICE TX","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($0.36)"
"5/16/2023","STARBUCKS STORE","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.87)"
"5/16/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE SAVINGS","Savings","No","No","$400"
"5/16/2023","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.02"
"5/16/2023","AUTOSAVE SAVINGS","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"5/15/2023","VFS SERVICES USA INC VFSGLOBAL.COMDC","Discover Credit Card - via Direct Web Access","DISCOVER","Household Services","No","No","($138.59)"
"5/15/2023","TMOBILE AUTO PAY WA","Discover Credit Card - via Direct Web Access","DISCOVER","Phone, Internet & Cable","No","No","($249.26)"
"5/15/2023","FEDEX OFFICE TX","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($0.92)"
"5/15/2023","APLPAY FEDEX OFFICE PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shipping & Handling","No","No","($9.33)"
"5/14/2023","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($45.34)"
"5/14/2023","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.69)"
"5/14/2023","APLPAY STARBUCKS STOPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($0.59)"
"5/13/2023","TELADOC HEALTH I DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3743.31"
"5/13/2023","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"5/13/2023","INDIAN VEGETARIAN","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($25.68)"
"5/13/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($10.8)"
"5/13/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($28.95)"
"5/13/2023","KROGER FUEL CTR PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($31.61)"
"5/13/2023","PATEL BROTHERS PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($45.42)"
"5/12/2023","MCDONALDS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.08)"
"5/12/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($3.02)"
"5/12/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($27.33)"
"5/11/2023","CRUNCH FRISCO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($154)"
"5/11/2023","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($46.96)"
"5/11/2023","ATM WITHDRAWAL WIND","Chase - via Direct Web API","CHASE CHECKING","Cash/ATM","No","No","($160)"
"5/10/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($21.52)"
"5/10/2023","LYFT RIDE","Chase - via Direct Web API","CHASE FREEDOM","Rideshare","No","No","($19.96)"
"5/9/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($14.46)"
"5/9/2023","NTTA ONLINE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($20)"
"5/9/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"5/9/2023","PALMS ASSOCIATES RENTAL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rental Car","No","No","($1531.55)"
"5/8/2023","TEXAS IMPOUND SERVICES","Chase - via Direct Web API","CHASE FREEDOM","Auto & Transport","No","No","($330.23)"
"5/8/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($24.83)"
"5/8/2023","IKEA CLICK AND COLLENOTTINGHAM M","American Express - Amex Account - via Direct Web Access","AMEX","Furniture & Home Decor","No","No","($83.34)"
"5/8/2023","NONCHASE ATM FEEINQ","Chase - via Direct Web API","CHASE CHECKING","Bank Fee","No","No","($3)"
"5/7/2023","ZELLE PAYMENT TO SA POWER LLC","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($1000)"
"5/7/2023","WALMART","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($87.4)"
"5/7/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($16.23)"
"5/7/2023","UBER EATS CA","Discover Credit Card - via Direct Web Access","DISCOVER","Food","No","No","($2.18)"
"5/7/2023","UBER EATS CA","Discover Credit Card - via Direct Web Access","DISCOVER","Food","No","No","($21.85)"
"5/7/2023","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($50.62)"
"5/6/2023","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($18.48)"
"5/6/2023","ZELLE PAYMENT FROM SARAN PADMAKAR","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$1599.28"
"5/6/2023","AMC STONEBRIAR","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($14.7)"
"5/6/2023","SARAVANAA BHAVAN PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($18.38)"
"5/6/2023","FANDANGO","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($21.94)"
"5/6/2023","MARKET PLACE DALLAS TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($5.92)"
"5/5/2023","THE HALAL GUYS PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($22.33)"
"5/5/2023","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($3.02)"
"5/5/2023","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($350)"
"5/4/2023","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$350"
"5/4/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($126.63)"
"5/4/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($162.22)"
"5/4/2023","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($38.11)"
"5/4/2023","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"5/3/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($66.42)"
"5/3/2023","7-ELEVEN 37930","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($2.15)"
"5/3/2023","DUNKIN","Chase - via Direct Web API","CHASE FREEDOM","Coffee","No","No","($2.92)"
"5/3/2023","WALMART.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($3)"
