"Date","Description","Institution","Account","Category","Is Hidden","Is Pending","Amount"
"6/14/2024","SIGNIFY HEALTH L DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$3838.06"
"6/14/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"6/13/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($21.64)"
"6/13/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"6/13/2024","COSTCO WHSE FRISCO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($177.75)"
"6/12/2024","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","Yes","($5.5)"
"6/12/2024","KABILAN BASKARAN IAT PAYPAL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($31)"
"6/12/2024","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.07)"
"6/11/2024","GOOGLE YOUTUBEPREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($2.44)"
"6/11/2024","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($5.24)"
"6/9/2024","BAKERY CAFE USA","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.25)"
"6/9/2024","DAISO FRISCO","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($76.32)"
"6/9/2024","SNACK SOMI SOMI FRISC","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($4.28)"
"6/9/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($2)"
"6/9/2024","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($20.11)"
"6/8/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($8.75)"
"6/8/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($37.91)"
"6/8/2024","ESPN PLUS","Chase - via Direct Web API","CHASE FREEDOM","Subscriptions","No","No","($11.87)"
"6/8/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($11.73)"
"6/7/2024","IKEAFRISCO","Chase - via Direct Web API","CHASE FREEDOM","Furniture & Home Decor","No","No","($134.7)"
"6/7/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($69.86)"
"6/7/2024","AMAZON PRIME AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Subscriptions","No","No","($16.23)"
"6/7/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($3.24)"
"6/7/2024","TEMUCOM WILMINGTON DE","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($83.7)"
"6/7/2024","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($34.71)"
"6/6/2024","APLPAY HELLO INDIA PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($2)"
"6/6/2024","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($27.96)"
"6/5/2024","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($55.58)"
"6/5/2024","MICROSOFT","Chase - via Direct Web API","CHASE FREEDOM","Electronics & Software","No","No","($2.09)"
"6/4/2024","APLPAY HELLO INDIA PLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Groceries","No","No","($2)"
"6/4/2024","CINEMARK THEATRES TX","American Express - Amex Account - via Direct Web Access","AMEX","Entertainment","No","No","($7.04)"
"6/4/2024","ENVATO CHICAGO IL","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($214.34)"
"6/3/2024","CIRCLE K PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($40.77)"
"6/3/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($64.89)"
"6/3/2024","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$5.28"
"6/2/2024","LEMONADE INSURANCE","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","$55.04"
"6/2/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($93.18)"
"6/2/2024","DOLLARGENERAL","Chase - via Direct Web API","CHASE FREEDOM","Merchandise/Misc","No","No","($38.43)"
"6/2/2024","PANDA EXPRESS","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($22.08)"
"6/2/2024","DOLLAR TREE","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($81.19)"
"6/2/2024","VIVEK FLOWERS TX","American Express - Amex Account - via Direct Web Access","AMEX","Gifts","No","No","($4.33)"
"6/2/2024","APLPAY DESI BITES PLPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($4.4)"
"6/1/2024","ONLINE TRANSFER FROM CHK","Chase - via Direct Web API","CHASE SAVINGS","Transfers","No","No","$400"
"6/1/2024","APPLECARD GSBANK PAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($639.85)"
"6/1/2024","ONLINE TRANSFER TO SAV","Chase - via Direct Web API","CHASE CHECKING","Savings","No","No","($400)"
"6/1/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"6/1/2024","COSTCO WHSE FRISCO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($274.75)"
"6/1/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($2.17)"
"6/1/2024","APLPAY TST KARYA SIFRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($9.17)"
"5/31/2024","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$72.94"
"5/31/2024","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"5/31/2024","WALMART SUPERCENTERPLANO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($114.06)"
"5/31/2024","ROSS STORE FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Clothing","No","No","($175.18)"
"5/31/2024","SIGNIFY HEALTH L DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$4009.84"
"5/31/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"5/30/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($33.31)"
"5/30/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"5/30/2024","TARGET FRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Shopping","No","No","($14.86)"
"5/30/2024","BELL WEB PMTS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($272.23)"
"5/30/2024","HIGHMARKRES WEB PMTS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1630)"
"5/30/2024","ZELLE PAYMENT TO AT AND T","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($10)"
"5/29/2024","UHAULGOIN POSTAL","Chase - via Direct Web API","CHASE FREEDOM","Shipping & Handling","No","No","($54.85)"
"5/29/2024","LEMONADE INSURANCE","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","($60)"
"5/29/2024","BIGDASH ICECREAM&PASTRIE FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($5.4)"
"5/29/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($33.38)"
"5/29/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($7.23)"
"5/29/2024","ZELLE PAYMENT TO MOVING","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($20)"
"5/29/2024","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1847.46)"
"5/29/2024","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1584.94)"
"5/28/2024","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$1847.46"
"5/28/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($35.51)"
"5/28/2024","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1895.38)"
"5/28/2024","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$1584.94"
"5/27/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($19.96)"
"5/27/2024","SWADESHI PLAZA CASTLE","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($7.12)"
"5/27/2024","VIVEK FLOWERS FRISCO FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gifts","No","No","($4.33)"
"5/27/2024","USPS CHANGE OF ADDRESS TN","Discover Credit Card - via Direct Web Access","DISCOVER","Shipping & Handling","No","No","($1.1)"
"5/27/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($4.71)"
"5/27/2024","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$1895.38"
"5/26/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($4.32)"
"5/26/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"5/25/2024","MOVINGHELP.COM","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($179.95)"
"5/25/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($29.99)"
"5/25/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($4.7)"
"5/25/2024","THE HOME DEPOT PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Home Improvement/Maintenance","No","No","($33.62)"
"5/24/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($31.43)"
"5/24/2024","TARGET","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($5.73)"
"5/24/2024","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($76.48)"
"5/24/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($7.69)"
"5/23/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($12.81)"
"5/22/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"5/22/2024","PAYPAL TRANSFER PPD ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$8.65"
"5/22/2024","RMTLY WWW.REMITLY.C WA","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($125.76)"
"5/22/2024","ZELLE PAYMENT FROM NARENDRA SAMMENGI","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$10"
"5/21/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($24.33)"
"5/21/2024","STARBUCKS PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"5/20/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($5.24)"
"5/19/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($46.18)"
"5/19/2024","MADURAI THATTU KADAI PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($37.87)"
"5/19/2024","VIDIQ CA","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($10)"
"5/18/2024","THE HOME DEPOT","Chase - via Direct Web API","CHASE FREEDOM","Home Improvement/Maintenance","No","No","($36.59)"
"5/18/2024","STARBUCKS STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Coffee","No","No","($2.87)"
"5/18/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($11.78)"
"5/18/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($2)"
"5/17/2024","BIGDASH ICECREAM&PASTR","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($16.75)"
"5/17/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($8.64)"
"5/17/2024","PAYPAL INST XFER HULU WEB ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($8.65)"
"5/17/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"5/17/2024","SIGNIFY HEALTH L DIRECT DEP PPD ID","Chase - via Direct Web API","CHASE CHECKING","Income","No","No","$2004.91"
"5/16/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"5/16/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($21.59)"
"5/16/2024","SWADESHI PLAZA CASTLE","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($6.47)"
"5/16/2024","INTEREST PAYMENT","Chase - via Direct Web API","CHASE SAVINGS","Interest Income","No","No","$0.04"
"5/16/2024","COSTCO GAS FRISCO TX","Chase - via Direct Web API","CHASE CHECKING","Gas & Fuel","No","No","($41.06)"
"5/16/2024","COSTCO WHSE FRISCO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($102.35)"
"5/15/2024","CHIPOTLE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($19.7)"
"5/15/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($30.1)"
"5/15/2024","TMOBILE PCS SVC WEB ID","Chase - via Direct Web API","CHASE CHECKING","Phone, Internet & Cable","No","No","($430.04)"
"5/15/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"5/14/2024","MINI MARKET PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Groceries","No","No","($9.4)"
"5/14/2024","GOOGLE GOOGLE STORA GCOHELPPAY C","American Express - Amex Account - via Direct Web Access","AMEX","Electronics & Software","No","No","($0.8)"
"5/13/2024","PANERA BREAD P FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($5.82)"
"5/12/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($16.46)"
"5/12/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($3)"
"5/12/2024","SQ TRENDICA ALLEN TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($38.93)"
"5/12/2024","FOREIGN FEE","Chase - via Direct Web API","CHASE FREEDOM","Bank Fee","No","No","($0.07)"
"5/11/2024","GOOGLE YOUTUBEPREMIUM","Chase - via Direct Web API","CHASE FREEDOM","Entertainment","No","No","($2.49)"
"5/11/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($1.62)"
"5/11/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($6.16)"
"5/10/2024","BIG LOTS STORES","Chase - via Direct Web API","CHASE FREEDOM","Merchandise/Misc","No","No","($6.46)"
"5/10/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($12.97)"
"5/10/2024","ZELLE PAYMENT FROM NARAYANAN VENGADESAN","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","$26"
"5/9/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($23.13)"
"5/9/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($2)"
"5/8/2024","ESPN PLUS","Chase - via Direct Web API","CHASE FREEDOM","Subscriptions","No","No","$11.87"
"5/8/2024","ESPN PLUS","Chase - via Direct Web API","CHASE FREEDOM","Subscriptions","No","No","($11.87)"
"5/8/2024","TEMU.COM","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($40.33)"
"5/7/2024","AMAZON PRIME AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Subscriptions","No","No","($8.11)"
"5/7/2024","CRUNCH FIT CLUB FEES PPD ID","Chase - via Direct Web API","CHASE CHECKING","Gym","No","No","($34.71)"
"5/6/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($2.99)"
"5/6/2024","ATT UVERSE PAYMENT TX","American Express - Amex Account - via Direct Web Access","AMEX","Phone, Internet & Cable","No","No","($55.58)"
"5/6/2024","BELL WEB PMTS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Rent","No","No","($1385.39)"
"5/5/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($22.59)"
"5/5/2024","DESI BITES PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($2.2)"
"5/5/2024","DESI BITES PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($17.6)"
"5/5/2024","BRAUMS STORE","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($6.16)"
"5/5/2024","PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($41.89)"
"5/5/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($21.53)"
"5/5/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"5/5/2024","MICROSOFT","Chase - via Direct Web API","CHASE FREEDOM","Electronics & Software","No","No","($2.09)"
"5/4/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($2.81)"
"5/4/2024","APLPAY TST KARYA SIFRISCO TX","American Express - Amex Account - via Direct Web Access","AMEX","Restaurants/Dining","No","No","($14.97)"
"5/3/2024","AAA TX INSURANCE","Chase - via Direct Web API","CHASE FREEDOM","Insurance","No","No","($900)"
"5/3/2024","AUTOMATIC STATEMENT CREDIT","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$18.65"
"5/3/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($9.73)"
"5/3/2024","SWADESHI PLAZA CASTLE","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($2.8)"
"5/3/2024","ROBINHOOD DEBITS WEB ID","Chase - via Direct Web API","CHASE CHECKING","Investment Savings","No","No","($300)"
"5/3/2024","KABILAN BASKARAN IAT PAYPAL WEB ID","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($13)"
"5/2/2024","DEPOSIT OF INTO ROBINHOOD BROKERAGE ACCOUNT ENDING IN","Robinhood","ROBINHOOD","Investment Transfers","No","No","$300"
"5/2/2024","FEDEX","Chase - via Direct Web API","CHASE FREEDOM","Shipping & Handling","No","No","($0.4)"
"5/1/2024","BIGDASH ICECREAM&PASTRIE FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($8.11)"
"5/1/2024","WALMART STORE PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($21.41)"
"5/1/2024","SCHWAB BROKERAGE MONEYLINK WEB ID","Chase - via Direct Web API","CHASE CHECKING","Transfers","No","No","($350)"
"5/1/2024","APPLECARD GSBANK PAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($165.62)"
"4/30/2024","THE HALAL GUYS PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($31.04)"
"4/30/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($4.32)"
"4/30/2024","BURLINGTON STORES FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Clothing","No","No","($55.79)"
"4/30/2024","DUNKIN PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fast Food & Convenience","No","No","($4.5)"
"4/30/2024","INTEREST PAID","Goldman Sachs - Marcus - via Direct Web Access","GOLDMAN SACHS","Interest Income","No","No","$70.43"
"4/30/2024","INTEREST PAID","Charles Schwab US","CHARLES SCHWAB CHECKING","Interest Income","No","No","$0.02"
"4/30/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($59.02)"
"4/29/2024","AMZN MKTP US AMZN.COM BILLWA","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($10.61)"
"4/29/2024","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/29/2024","AMERICAN EXPRESS PMT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($910.88)"
"4/29/2024","DISCOVER EPAYMENT WEB ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($465.21)"
"4/29/2024","CHASE CREDIT CRD AUTOPAY PPD ID","Chase - via Direct Web API","CHASE CHECKING","Credit Card Payment","No","No","($1011.67)"
"4/28/2024","OLD NAVY US","Chase - via Direct Web API","CHASE FREEDOM","Clothing","No","No","($22.57)"
"4/28/2024","DESI BITES PLANO","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($17.6)"
"4/28/2024","TJ MAXX FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Clothing","No","No","($25.96)"
"4/28/2024","FIVE BELOW FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Merchandise/Misc","No","No","($25.49)"
"4/28/2024","DIRECTPAY FULL BALANCE","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$465.21"
"4/28/2024","DESI BITES PLANO","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($4.4)"
"4/28/2024","TARGET FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shopping","No","No","($4.38)"
"4/28/2024","AUTOMATIC PAYMENT THANK","Chase - via Direct Web API","CHASE FREEDOM","Credit Card Payment","No","No","$1011.67"
"4/27/2024","ZELLE PAYMENT TO AAA","Chase - via Direct Web API","CHASE CHECKING","Online Payment","No","No","($2)"
"4/27/2024","PANERA BREAD K","Chase - via Direct Web API","CHASE FREEDOM","Fast Food & Convenience","No","No","($8.95)"
"4/27/2024","BIG LOTS STORES FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Merchandise/Misc","No","No","($9.45)"
"4/27/2024","APLPAY APPSUMOCOM AUSTIN TX","American Express - Amex Account - via Direct Web Access","AMEX","Fast Food & Convenience","No","No","($7)"
"4/27/2024","AUTOPAY PAYMENT THANK YOU","American Express - Amex Account - via Direct Web Access","AMEX","Credit Card Payment","No","No","$910.88"
"4/26/2024","AAA TX MBR RENEWAL COSTA MESA CA","American Express - Amex Account - via Direct Web Access","AMEX","Auto Service","No","No","($61)"
"4/25/2024","TXU BILL PAYMENT","Chase - via Direct Web API","CHASE FREEDOM","Energy, Gas & Electric","No","No","($88.99)"
"4/25/2024","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($3.78)"
"4/25/2024","HELLO INDIA","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($10.81)"
"4/25/2024","DOLLAR TREE FRISCO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Merchandise/Misc","No","No","($27.6)"
"4/25/2024","STRATA SCRATCH LLC TX","Discover Credit Card - via Direct Web Access","DISCOVER","Income","No","No","$19.2"
"4/25/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($3.61)"
"4/25/2024","YOUR CASH REWARDREFUND IS","American Express - Amex Account - via Direct Web Access","AMEX","Savings","No","No","$41.06"
"4/23/2024","QT","Chase - via Direct Web API","CHASE FREEDOM","Restaurants/Dining","No","No","($40.9)"
"4/23/2024","HUNTER.IO STARTER","Chase - via Direct Web API","CHASE FREEDOM","Income","No","No","$34.3"
"4/23/2024","RELIANT ENERGY","Chase - via Direct Web API","CHASE FREEDOM","Energy, Gas & Electric","No","No","($5.66)"
"4/23/2024","USPS PO PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Shipping & Handling","No","No","($5.85)"
"4/23/2024","TN","Discover Credit Card - via Direct Web Access","DISCOVER","Shipping & Handling","No","No","($2.48)"
"4/23/2024","COLLIN CO SVC FEE MCKINNEY TX","Discover Credit Card - via Direct Web Access","DISCOVER","Fees & Charges","No","No","($2)"
"4/23/2024","COLLIN CO TX MV FRISCO C MCKINNEY TX","Discover Credit Card - via Direct Web Access","DISCOVER","Auto & Transport","No","No","($76.25)"
"4/22/2024","WM SUPERCENTER","Chase - via Direct Web API","CHASE FREEDOM","Shopping","No","No","($13.93)"
"4/22/2024","FSP KWIK KAR PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Gas & Fuel","No","No","($212.09)"
"4/22/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"4/22/2024","NTTA AUTOCHARGE TX","Discover Credit Card - via Direct Web Access","DISCOVER","Tolls","No","No","($10)"
"4/22/2024","HELLO INDIA PLANO TX","Discover Credit Card - via Direct Web Access","DISCOVER","Restaurants/Dining","No","No","($3.61)"
"4/22/2024","APLPAY STARBUCKS WA","American Express - Amex Account - via Direct Web Access","AMEX","Coffee","No","No","($10)"
"4/21/2024","PATEL BROTHERS","Chase - via Direct Web API","CHASE FREEDOM","Groceries","No","No","($76.04)"
"4/21/2024","COSTCO WHSE PLANO TX","Chase - via Direct Web API","CHASE CHECKING","Groceries","No","No","($155.09)"
